Log file open, 02/28/23 14:48:38
[2023.02.28-21.55.55:021][485]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.02.28-21.55.55:022][485]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.28-21.55.55:022][485]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-21.55.55:022][485]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.28-21.55.55:022][485]LogStylusInput: Shutting down StylusInput subsystem.
[2023.02.28-21.55.55:023][485]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.02.28-21.55.55:168][485]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.02.28-21.55.55:168][485]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.02.28-21.55.55:168][485]LogAudio: Display: Audio Device unregistered from world 'ThirdPersonMap'.
[2023.02.28-21.55.55:168][485]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.28-21.55.55:171][485]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.28-21.55.55:192][485]LogAudio: Display: Audio Device Manager Shutdown
[2023.02.28-21.55.55:197][485]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.02.28-21.55.55:197][485]LogExit: Preparing to exit.
[2023.02.28-21.55.55:477][485]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2023.02.28-21.55.56:647][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.28-21.55.56:648][485]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.28-21.55.56:666][485]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.02.28-21.55.56:672][485]LogExit: Editor shut down
[2023.02.28-21.55.56:673][485]LogExit: Transaction tracking system shut down
[2023.02.28-21.55.56:722][485]LogExit: Object subsystem successfully closed.
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: ================================================
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Total job queries 3663, among them cache hits 5 (0.14%)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Tracking 3658 distinct input hashes that result in 2611 distinct outputs (71.38%)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: RAM used: 25.37 MB (0.02 GB) of 819.20 MB (0.80 GB) budget. Usage: 3.10%
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Shaders Compiled: 3658
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Jobs assigned 3658, completed 3658 (100.00%)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Average time worker was idle: 0.20 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Time job spent in pending queue: average 158.12 s, longest 333.29 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Job execution time: average 4.58 s, max 14.43 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Job life time (pending + execution): average 162.69 s, max 334.90
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 358.77 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Jobs were issued in 434 batches (only local compilation was used), average 8.43 jobs/batch
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Average processing rate: 10.20 jobs/sec
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Total thread time: 1692.12 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Total thread preprocess time: 90.70 s
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Percentage time preprocessing: 5.36%
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Effective parallelization: 4.72 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                   FSSDTemporalAccumulationCS (compiled   10 times, average 4.25 sec, max 4.94 sec, min 2.89 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                          FClusteredShadingPS (compiled    4 times, average 3.60 sec, max 5.78 sec, min 1.54 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                    FSSDSpatialAccumulationCS (compiled   33 times, average 1.62 sec, max 2.94 sec, min 0.97 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                             FDeferredLightPS (compiled  150 times, average 1.36 sec, max 2.50 sec, min 1.15 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                  FDiffuseIndirectCompositePS (compiled    6 times, average 1.20 sec, max 2.14 sec, min 0.22 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                             FDeferredLightPS - 12.09% of total time (compiled  150 times, average 1.36 sec, max 2.50 sec, min 1.15 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                      FRenderSingleScatteringWithPreshadingCS - 3.95% of total time (compiled  128 times, average 0.52 sec, max 0.73 sec, min 0.34 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                      FScreenProbeIntegrateCS - 3.77% of total time (compiled  128 times, average 0.50 sec, max 0.60 sec, min 0.41 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                                  FScreenProbeTraceMeshSDFsCS - 3.70% of total time (compiled   96 times, average 0.65 sec, max 0.89 sec, min 0.30 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display:                              FVolumetricFogLightScatteringCS - 3.61% of total time (compiled  128 times, average 0.48 sec, max 0.57 sec, min 0.39 sec)
[2023.02.28-21.55.56:727][485]LogShaderCompilers: Display: ================================================
[2023.02.28-21.55.56:777][485]LogShaderCompilers: Display: Shaders left to compile 0
[2023.02.28-21.55.56:791][485]LogVirtualization: UE::Virtualization was shutdown
[2023.02.28-21.55.56:827][485]LogModuleManager: Shutting down and abandoning module ExternalImagePicker (1011)
[2023.02.28-21.55.56:827][485]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (1009)
[2023.02.28-21.55.56:827][485]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (1007)
[2023.02.28-21.55.56:827][485]LogModuleManager: Shutting down and abandoning module AddContentDialog (1005)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module WidgetCarousel (1004)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module SubobjectEditor (1001)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module SceneOutliner (999)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module StatusBar (997)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (995)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module StatsViewer (993)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (991)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module AutomationWorker (989)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (987)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (985)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module TakesCore (983)
[2023.02.28-21.55.56:828][485]LogModuleManager: Shutting down and abandoning module ConcertTakeRecorder (981)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module IKRigEditor (979)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module ControlRigEditor (977)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module SmartSnapping (975)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module WaveTableEditor (973)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (971)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module GooglePADEditor (969)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (967)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (965)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module PlanarCut (963)
[2023.02.28-21.55.56:829][485]LogModuleManager: Shutting down and abandoning module CharacterAI (961)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (959)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (957)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (955)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (953)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module WebMMedia (951)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (949)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (947)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module SequenceRecorder (946)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (943)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (941)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (939)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (937)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (935)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (933)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (931)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (929)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module TextureAlignMode (927)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module BspMode (925)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module GeometryMode (923)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (921)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (919)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (917)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module SessionServices (915)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module MeshPaint (913)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (911)
[2023.02.28-21.55.56:830][485]LogModuleManager: Shutting down and abandoning module PlacementMode (910)
[2023.02.28-21.55.56:831][485]LogModuleManager: Shutting down and abandoning module FoliageEdit (907)
[2023.02.28-21.55.56:831][485]LogModuleManager: Shutting down and abandoning module LandscapeEditor (905)
[2023.02.28-21.55.56:831][485]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (903)
